report_id,days_policy_to_claim,claim_amount,sum_insured,claim_count_1y,was_investigated,policy_count,label,manual_decision,decision_time,feedback_label,risk_score,risk_level
R1646,27,26712.70136705353,500000,1,0,1,1,,,,0.7826057,🟠 中风险
R1647,349,27460.239529828163,200000,0,0,2,1,,,,0.6928904,🟠 中风险
R1648,304,13724.599972559274,100000,0,0,3,0,,,,0.45377862,🟢 低风险
R1649,246,1000.0,50000,0,0,1,0,,,,0.5575921,🟠 中风险
R1650,7,23607.55754663835,200000,1,0,4,0,,,,0.66522014,🟠 中风险
R1651,72,20722.883471248693,500000,1,0,3,1,,,,0.71566385,🟠 中风险
R1652,61,25558.260275751272,50000,1,0,2,1,,,,0.68353254,🟠 中风险
R1653,89,17734.72527617162,50000,0,0,3,0,,,,0.46806175,🟢 低风险
R1654,18,15695.723011992844,200000,4,0,3,1,,,,0.984338,🔴 高风险
R1655,552,40084.730109817,500000,3,0,4,1,,,,0.6868223,🟠 中风险
R1656,161,5276.459384892223,200000,1,1,3,1,,,,0.9671263,🔴 高风险
R1657,72,27339.504783642384,500000,1,0,1,0,,,,0.38179684,🟢 低风险
R1658,101,14253.98141816609,200000,1,0,3,0,,,,0.31494275,🟢 低风险
R1659,118,16642.21382259578,200000,0,0,1,0,,,,0.5777517,🟠 中风险
R1660,183,16828.97167426034,200000,2,0,2,1,,,,0.6217338,🟠 中风险
R1661,145,11965.657258287429,200000,0,1,2,1,,,,0.7567074,🟠 中风险
R1662,503,25712.2421023624,500000,2,0,1,1,,,,0.5019406,🟠 中风险
R1663,137,33906.43595949958,100000,1,0,2,1,,,,0.81194544,🔴 高风险
R1664,969,24700.136612466616,200000,0,0,4,1,,,,0.8029766,🔴 高风险
R1665,381,21033.81996212095,500000,1,0,4,1,,,,0.32022512,🟢 低风险
R1666,46,10135.595009007537,100000,0,0,4,1,,,,0.4826658,🟢 低风险
R1667,533,25168.25265824451,50000,0,0,4,1,,,,0.49546716,🟢 低风险
R1668,24,41563.496317292986,50000,1,1,1,1,,,,0.9623771,🔴 高风险
R1669,340,16193.053762049076,200000,0,1,4,0,,,,0.7678957,🟠 中风险
R1670,95,16240.16420648134,50000,1,0,1,0,,,,0.42612994,🟢 低风险
R1671,420,14389.108690190027,200000,1,0,3,0,,,,0.35340962,🟢 低风险
R1672,405,15105.857655055795,200000,1,0,1,1,,,,0.46126026,🟢 低风险
R1673,327,1000.0,100000,2,1,2,1,,,,0.9565774,🔴 高风险
R1674,312,24050.35385855713,50000,2,0,4,0,,,,0.38892302,🟢 低风险
R1675,72,11544.478236453862,200000,1,0,1,1,,,,0.7002598,🟠 中风险
R1676,16,3897.368812081999,50000,1,0,1,1,,,,0.5135482,🟠 中风险
R1677,103,27531.89949732549,100000,1,0,1,1,,,,0.64701885,🟠 中风险
R1678,38,9179.82214958064,50000,1,0,3,1,,,,0.46251822,🟢 低风险
R1679,237,16613.309461162426,100000,0,0,1,1,,,,0.6517653,🟠 中风险
R1680,84,34664.4239118858,100000,3,0,4,1,,,,0.9255819,🔴 高风险
R1681,742,5907.842019754866,100000,2,1,2,1,,,,0.9641809,🔴 高风险
R1682,204,4674.01765402238,200000,1,0,3,0,,,,0.545639,🟠 中风险
R1683,345,22693.06189562338,500000,2,0,2,0,,,,0.41458938,🟢 低风险
R1684,28,31494.873640103684,200000,1,0,3,1,,,,0.93642926,🔴 高风险
R1685,396,4256.58282268037,50000,0,0,3,0,,,,0.28306824,🟢 低风险
R1686,512,24076.89736837177,200000,2,0,4,1,,,,0.52559346,🟠 中风险
R1687,133,25809.99539961692,200000,1,0,2,1,,,,0.5456243,🟠 中风险
R1688,186,1000.0,500000,2,0,2,1,,,,0.6347883,🟠 中风险
R1689,289,27985.013379072203,50000,0,1,3,0,,,,0.6390822,🟠 中风险
R1690,38,28766.0587984218,100000,0,0,4,0,,,,0.19142854,🟢 低风险
R1691,139,16882.14426743975,100000,2,1,4,1,,,,0.96143126,🔴 高风险
R1692,101,32523.46362298008,50000,3,0,3,1,,,,0.9387969,🔴 高风险
R1693,31,31364.555743248453,200000,2,0,2,1,,,,0.6947956,🟠 中风险
R1694,91,21031.179257172047,500000,3,0,3,1,,,,0.9540101,🔴 高风险
R1695,14,15485.546096750662,500000,1,0,3,1,,,,0.6943361,🟠 中风险
R1696,5,10271.72107417043,50000,2,0,3,1,,,,0.9594924,🔴 高风险
R1697,29,19624.364906338087,50000,3,0,4,1,,,,0.99172884,🔴 高风险
R1698,659,25697.58919704179,200000,2,0,3,0,,,,0.4888244,🟢 低风险
R1699,159,16758.231389593588,500000,0,0,3,1,,,,0.7268205,🟠 中风险
R1700,675,1000.0,50000,0,0,1,0,,,,0.35638824,🟢 低风险
R1701,113,32687.138945765702,200000,3,0,4,1,,,,0.97348166,🔴 高风险
R1702,74,21902.23221844894,200000,3,0,4,1,,,,0.9631706,🔴 高风险
R1703,141,16203.75503323166,50000,2,0,1,0,,,,0.3773479,🟢 低风险
R1704,115,28571.583884232885,500000,0,0,3,1,,,,0.56247354,🟠 中风险
R1705,22,35246.38596482756,100000,2,0,4,1,,,,0.8961259,🔴 高风险
R1706,204,1000.0,200000,1,0,1,0,,,,0.5092521,🟠 中风险
R1707,48,24342.63649922072,100000,2,0,3,0,,,,0.384174,🟢 低风险
R1708,193,5733.507891896528,200000,0,0,4,0,,,,0.27939618,🟢 低风险
R1709,210,24991.10506798941,500000,1,0,4,0,,,,0.2706154,🟢 低风险
R1710,32,21279.27202374579,100000,1,0,3,0,,,,0.2971946,🟢 低风险
R1711,12,26357.26526440549,50000,1,0,3,1,,,,0.8762979,🔴 高风险
R1712,303,15007.523855053449,200000,0,0,1,0,,,,0.40806052,🟢 低风险
R1713,123,1267.5988818084809,50000,0,0,3,1,,,,0.7301488,🟠 中风险
R1714,11,15496.31808743332,50000,1,0,1,1,,,,0.9382623,🔴 高风险
R1715,1054,24068.476351397832,500000,0,0,3,0,,,,0.53602445,🟠 中风险
R1716,11,30153.92328675224,50000,2,0,4,1,,,,0.95548916,🔴 高风险
R1717,237,8281.68699527475,200000,2,1,1,0,,,,0.5446751,🟠 中风险
R1718,823,30270.60426873017,50000,1,1,1,1,,,,0.78849024,🟠 中风险
R1719,54,13521.277103534789,50000,1,1,2,1,,,,0.9130778,🔴 高风险
R1720,30,23624.498815945262,200000,2,0,4,1,,,,0.87953,🔴 高风险
R1721,25,14901.060471343671,50000,0,0,3,1,,,,0.896959,🔴 高风险
R1722,72,21821.70627712102,500000,0,0,1,1,,,,0.8152234,🔴 高风险
R1723,21,28918.776345702747,200000,1,0,2,1,,,,0.97233766,🔴 高风险
R1724,235,7729.859227114641,500000,2,0,3,0,,,,0.2711708,🟢 低风险
R1725,12,13200.941032531686,50000,1,0,4,0,,,,0.7082561,🟠 中风险
R1726,142,21849.625873420868,100000,1,0,1,1,,,,0.47030798,🟢 低风险
R1727,1142,44015.83661030352,500000,1,1,2,1,,,,0.95383656,🔴 高风险
R1728,336,11368.10287833172,500000,2,0,2,0,,,,0.4846935,🟢 低风险
R1729,191,40401.33885996919,50000,1,0,2,0,,,,0.44604653,🟢 低风险
R1730,73,40044.23303675171,100000,2,1,1,1,,,,0.9779335,🔴 高风险
R1731,195,19026.88849298409,200000,3,0,4,1,,,,0.95962894,🔴 高风险
R1732,149,17018.474738000998,100000,2,1,3,1,,,,0.9795781,🔴 高风险
R1733,111,13079.348013353085,200000,4,0,3,1,,,,0.94514054,🔴 高风险
R1734,28,19317.974696673307,50000,1,0,2,1,,,,0.9000442,🔴 高风险
R1735,435,5932.805674404421,100000,1,0,3,0,,,,0.3498648,🟢 低风险
R1736,119,19237.609826794025,50000,0,0,4,1,,,,0.5308192,🟠 中风险
R1737,43,34968.80273850856,500000,1,0,2,0,,,,0.20575927,🟢 低风险
R1738,91,13889.149375232824,100000,0,0,4,1,,,,0.5853624,🟠 中风险
R1739,106,17592.75696010949,200000,1,0,4,1,,,,0.38177127,🟢 低风险
R1740,351,2988.5952573275827,500000,0,0,1,0,,,,0.46817458,🟢 低风险
R1741,264,23740.620881310435,200000,0,0,1,0,,,,0.5023991,🟠 中风险
R1742,293,22644.81684951374,500000,0,0,3,0,,,,0.4039647,🟢 低风险
R1743,2,20637.02359765771,200000,0,0,2,1,,,,0.9959806,🔴 高风险
R1744,107,17831.729497778568,200000,1,0,1,0,,,,0.39620793,🟢 低风险
R1745,131,17072.420812275453,50000,0,0,3,0,,,,0.43536538,🟢 低风险
R1746,3,25019.00233700672,500000,1,0,2,1,,,,0.98980904,🔴 高风险
R1747,60,19711.833984113768,50000,0,0,4,0,,,,0.41100115,🟢 低风险
R1748,285,23149.71871555332,50000,0,0,4,0,,,,0.38695076,🟢 低风险
R1749,29,22149.82817454548,50000,2,0,1,1,,,,0.7576494,🟠 中风险
R1750,153,31234.27287095762,50000,1,0,4,0,,,,0.515508,🟠 中风险
R1751,48,26769.94097375054,200000,1,0,3,0,,,,0.50780636,🟠 中风险
R1752,2,21928.618431501905,50000,0,0,2,1,,,,0.99208635,🔴 高风险
R1753,55,35184.2203065218,50000,0,0,2,0,,,,0.15746547,🟢 低风险
R1754,744,24202.685290565616,50000,0,0,1,0,,,,0.24824828,🟢 低风险
R1755,323,33049.62688790419,200000,0,0,3,1,,,,0.48565152,🟢 低风险
R1756,641,26069.42608386638,500000,1,0,3,1,,,,0.5837403,🟠 中风险
R1757,133,1580.8092106845688,200000,1,0,2,0,,,,0.4171798,🟢 低风险
R1758,23,33048.3476331933,200000,1,0,1,1,,,,0.9876561,🔴 高风险
R1759,158,21351.76241342669,200000,2,0,1,1,,,,0.57533854,🟠 中风险
R1760,121,19480.45229099222,500000,0,0,4,1,,,,0.6814404,🟠 中风险
R1761,372,22813.48347489577,50000,0,0,3,1,,,,0.38473067,🟢 低风险
R1762,20,16550.168380429328,50000,0,0,4,1,,,,0.90483105,🔴 高风险
R1763,133,22270.28860388945,500000,0,0,4,0,,,,0.5817956,🟠 中风险
R1764,32,14081.239336569077,500000,1,0,2,0,,,,0.22840609,🟢 低风险
R1765,78,32742.7225873437,100000,1,0,3,0,,,,0.41733456,🟢 低风险
R1766,267,18864.118863789496,50000,1,0,3,1,,,,0.5743903,🟠 中风险
R1767,129,16174.161572775663,200000,0,0,2,0,,,,0.37767035,🟢 低风险
R1768,94,10750.74184280726,200000,0,0,1,1,,,,0.6396061,🟠 中风险
R1769,100,22687.757891486413,50000,0,0,4,0,,,,0.1779082,🟢 低风险
R1770,123,21871.07100125092,500000,2,0,4,0,,,,0.43757853,🟢 低风险
R1771,307,23884.246136775066,100000,2,0,4,1,,,,0.60887676,🟠 中风险
R1772,445,9727.481124948712,200000,1,0,4,0,,,,0.30998036,🟢 低风险
R1773,621,3988.188011884271,100000,0,0,3,0,,,,0.36106953,🟢 低风险
R1774,309,26255.9130250656,200000,1,0,2,1,,,,0.54757136,🟠 中风险
R1775,75,34846.41861876508,200000,1,0,1,1,,,,0.73229784,🟠 中风险
R1776,233,9736.463776101038,50000,2,0,2,0,,,,0.4401086,🟢 低风险
R1777,115,35894.41283561698,200000,3,0,2,1,,,,0.9635381,🔴 高风险
R1778,58,22839.110587363808,100000,1,0,4,0,,,,0.38107982,🟢 低风险
R1779,367,19929.370954491704,100000,2,1,4,1,,,,0.9587278,🔴 高风险
R1780,7,16024.51303454222,50000,0,0,4,1,,,,0.91587496,🔴 高风险
R1781,464,6154.819805750034,200000,1,0,2,1,,,,0.5362796,🟠 中风险
R1782,123,29877.285159246,100000,0,0,1,0,,,,0.5411305,🟠 中风险
R1783,202,12243.936385623969,500000,3,0,1,1,,,,0.9556558,🔴 高风险
R1784,215,12201.933242623996,50000,0,0,1,1,,,,0.4611298,🟢 低风险
R1785,450,29919.263098869546,500000,0,0,3,1,,,,0.48189637,🟢 低风险
R1786,202,1170.165533282736,100000,0,0,3,1,,,,0.44428748,🟢 低风险
R1787,190,4764.021893318333,500000,0,0,4,0,,,,0.48460922,🟢 低风险
R1788,13,19818.657564919184,50000,1,0,1,1,,,,0.9245801,🔴 高风险
R1789,146,22932.84429004852,500000,0,0,3,1,,,,0.5421811,🟠 中风险
R1790,32,24847.34647968924,100000,3,0,2,1,,,,0.9839003,🔴 高风险
R1791,267,16982.01506603747,500000,1,0,2,1,,,,0.7294654,🟠 中风险
R1792,143,45303.69668641689,500000,1,0,4,0,,,,0.6702716,🟠 中风险
R1793,228,17721.07441234166,500000,3,0,2,1,,,,0.950946,🔴 高风险
R1794,8,17692.138478972778,200000,0,0,3,0,,,,0.7924697,🟠 中风险
R1795,17,12030.133311861226,100000,3,0,1,1,,,,0.99442875,🔴 高风险
R1796,251,21239.068165210712,500000,0,0,3,1,,,,0.5919637,🟠 中风险
R1797,14,26149.612320467742,100000,0,1,3,1,,,,0.9911159,🔴 高风险
R1798,14,32035.7805453346,500000,0,0,4,1,,,,0.9437841,🔴 高风险
R1799,2,5107.157355597819,50000,0,0,1,1,,,,0.7714239,🟠 中风险
R1800,627,17540.046616442993,50000,1,0,2,0,,,,0.23640382,🟢 低风险
R1801,267,24467.03610809144,50000,2,0,1,1,,,,0.7319455,🟠 中风险
R1802,87,25870.575345945355,500000,0,1,2,1,,,,0.8925506,🔴 高风险
R1803,70,20065.48657804539,100000,1,0,4,0,,,,0.23171486,🟢 低风险
R1804,86,25424.23969532102,50000,2,1,1,1,,,,0.968364,🔴 高风险
R1805,298,11910.361070741996,200000,0,0,3,0,,,,0.25514105,🟢 低风险
R1806,216,35579.05432318357,50000,1,0,1,1,,,,0.47579664,🟢 低风险
R1807,40,29926.28102979429,50000,0,0,4,1,,,,0.6487381,🟠 中风险
R1808,38,6550.722129348276,200000,2,0,1,1,,,,0.70916027,🟠 中风险
R1809,20,9248.969518832444,50000,1,0,2,1,,,,0.9305756,🔴 高风险
R1810,215,9530.78249893094,500000,0,1,1,1,,,,0.85119253,🔴 高风险
R1811,289,26779.699708965283,500000,1,0,1,1,,,,0.56628203,🟠 中风险
R1812,61,7152.722335825329,50000,0,0,4,1,,,,0.7032877,🟠 中风险
R1813,4,16689.756657919195,100000,0,0,1,1,,,,0.95797426,🔴 高风险
R1814,17,24547.043964167744,100000,0,0,1,1,,,,0.97399616,🔴 高风险
R1815,687,19338.34065453565,50000,0,0,3,1,,,,0.5288961,🟠 中风险
R1816,70,22588.87515712706,200000,3,0,1,1,,,,0.92369723,🔴 高风险
R1817,293,9341.972886512418,500000,3,0,1,1,,,,0.9421501,🔴 高风险
R1818,195,25948.543733972445,500000,0,0,4,1,,,,0.6786546,🟠 中风险
R1819,96,13867.881075240037,500000,1,0,2,1,,,,0.59668875,🟠 中风险
R1820,46,16753.803256020587,50000,2,0,1,1,,,,0.53989494,🟠 中风险
R1821,25,22377.317279059866,500000,1,0,3,1,,,,0.9245316,🔴 高风险
R1822,190,21030.78221530848,50000,3,0,4,1,,,,0.97723323,🔴 高风险
R1823,298,20239.80019015593,50000,0,0,2,1,,,,0.5892647,🟠 中风险
R1824,206,12493.731780232443,100000,2,0,4,0,,,,0.3357283,🟢 低风险
R1825,151,17004.50588800808,200000,0,0,2,0,,,,0.44677615,🟢 低风险
R1826,8,20021.83590837036,200000,0,0,1,1,,,,0.92514175,🔴 高风险
R1827,691,6249.147668329151,200000,2,0,2,0,,,,0.5786985,🟠 中风险
R1828,320,15374.670336866213,500000,0,1,2,1,,,,0.9088866,🔴 高风险
R1829,69,23876.798790328467,100000,3,0,1,1,,,,0.99172723,🔴 高风险
R1830,782,7225.633961546573,100000,0,0,3,1,,,,0.6193751,🟠 中风险
R1831,184,31565.816515942395,50000,3,0,3,1,,,,0.9145124,🔴 高风险
R1832,174,32696.132625998427,100000,2,0,1,1,,,,0.6715473,🟠 中风险
R1833,275,7548.494240399144,50000,0,0,4,0,,,,0.2872061,🟢 低风险
R1834,334,33576.19633050139,100000,3,1,4,1,,,,0.94165295,🔴 高风险
R1835,213,18564.18411287865,50000,1,0,2,0,,,,0.43407586,🟢 低风险
R1836,27,24185.14559157055,500000,0,0,4,1,,,,0.96492606,🔴 高风险
R1837,82,15033.489478717533,100000,2,0,4,0,,,,0.5627194,🟠 中风险
R1838,526,29230.44827226762,200000,3,0,1,0,,,,0.72961706,🟠 中风险
R1839,50,24060.94018848667,50000,0,0,1,1,,,,0.5601698,🟠 中风险
R1840,93,11858.467434023964,100000,2,0,2,0,,,,0.17903616,🟢 低风险
R1841,113,8347.980000347115,100000,1,1,4,0,,,,0.4568015,🟢 低风险
R1842,115,5396.975647907773,50000,1,0,2,1,,,,0.5473102,🟠 中风险
R1843,189,21879.417764327565,100000,2,0,1,1,,,,0.768295,🟠 中风险
R1844,573,25724.71411779736,200000,1,0,4,0,,,,0.40844718,🟢 低风险
R1845,55,26509.65678779441,50000,0,0,2,0,,,,0.43998298,🟢 低风险
R1846,25,18820.18905392622,50000,0,0,2,1,,,,0.93034536,🔴 高风险
R1847,43,8430.03544335636,50000,1,0,3,0,,,,0.4010388,🟢 低风险
R1848,435,13179.25201976217,50000,2,0,3,1,,,,0.44221014,🟢 低风险
R1849,207,31523.48638961926,50000,1,0,4,0,,,,0.2423495,🟢 低风险
R1850,67,15153.714353999188,200000,1,0,4,1,,,,0.4991219,🟢 低风险
R1851,338,21434.176306814763,50000,0,0,1,1,,,,0.48391587,🟢 低风险
R1852,395,9243.495164251126,200000,1,0,1,1,,,,0.64157104,🟠 中风险
R1853,374,23365.83045459035,200000,0,0,1,1,,,,0.40633368,🟢 低风险
R1854,502,15423.15438320922,200000,1,0,3,1,,,,0.52586246,🟠 中风险
R1855,58,30467.12713775764,50000,0,1,2,1,,,,0.8472301,🔴 高风险
R1856,281,27735.577062068136,200000,0,0,1,0,,,,0.44046563,🟢 低风险
R1857,123,15042.940534251004,50000,1,0,3,1,,,,0.53375864,🟠 中风险
R1858,369,18733.35972652337,200000,0,1,1,1,,,,0.92723244,🔴 高风险
R1859,260,14488.837599593711,50000,2,0,3,0,,,,0.35185337,🟢 低风险
R1860,299,5805.668034549903,100000,1,0,3,1,,,,0.7358383,🟠 中风险
R1861,213,11425.575704527831,100000,2,0,4,0,,,,0.5970364,🟠 中风险
R1862,39,21982.1732772082,200000,0,0,2,1,,,,0.67461777,🟠 中风险
R1863,157,23252.594982295817,500000,0,0,3,1,,,,0.5880109,🟠 中风险
R1864,835,21485.47903592639,500000,2,0,2,1,,,,0.81483394,🔴 高风险
R1865,554,16982.669460413643,100000,0,0,1,1,,,,0.61489284,🟠 中风险
R1866,8,29330.66605720985,200000,1,0,4,1,,,,0.7233893,🟠 中风险
R1867,36,20635.41904560937,200000,2,0,4,1,,,,0.6469192,🟠 中风险
R1868,28,27032.53828095948,200000,0,1,2,1,,,,0.98772484,🔴 高风险
R1869,258,2262.248677974814,500000,0,0,4,0,,,,0.59046924,🟠 中风险
R1870,340,1000.0,100000,3,0,4,1,,,,0.9305517,🔴 高风险
R1871,48,22837.8802783808,200000,3,0,1,1,,,,0.86660266,🔴 高风险
R1872,140,5752.343462785106,100000,2,0,1,1,,,,0.62728715,🟠 中风险
R1873,367,17875.48297286944,100000,1,1,4,1,,,,0.9201686,🔴 高风险
R1874,263,16979.029589753944,50000,0,0,4,0,,,,0.47082764,🟢 低风险
R1875,156,35874.00602415537,500000,1,0,2,1,,,,0.51619333,🟠 中风险
R1876,178,23999.965529436064,100000,2,0,1,1,,,,0.7317318,🟠 中风险
R1877,142,21658.59026798673,50000,3,0,4,1,,,,0.979859,🔴 高风险
R1878,70,28369.91154633673,500000,0,0,4,0,,,,0.37445614,🟢 低风险
R1879,166,23684.97586839039,200000,1,0,1,0,,,,0.51850086,🟠 中风险
R1880,233,15423.23007011567,200000,1,0,1,1,,,,0.19353752,🟢 低风险
R1881,413,30714.7593025456,50000,0,0,1,1,,,,0.73330516,🟠 中风险
R1882,202,8902.498721117257,200000,1,0,3,0,,,,0.3789619,🟢 低风险
R1883,286,23232.47187533562,50000,0,0,3,0,,,,0.3913866,🟢 低风险
R1884,34,4524.302058636889,50000,0,0,2,1,,,,0.5334024,🟠 中风险
R1885,123,22039.43857515995,200000,2,0,3,0,,,,0.5043626,🟠 中风险
R1886,1,21929.89641772929,500000,1,0,3,1,,,,0.98495054,🔴 高风险
R1887,56,36764.54961914662,50000,0,0,3,1,,,,0.50583106,🟠 中风险
R1888,259,4350.261065582206,500000,1,0,3,1,,,,0.6600041,🟠 中风险
R1889,960,13991.128241461874,500000,0,0,4,1,,,,0.37369227,🟢 低风险
R1890,20,28226.82426574144,50000,2,0,4,1,,,,0.95787364,🔴 高风险
R1891,102,23353.17256397308,500000,1,0,4,1,,,,0.5402173,🟠 中风险
R1892,321,21803.05051337503,50000,0,0,3,1,,,,0.44848245,🟢 低风险
R1893,45,10438.642970414608,200000,1,0,3,1,,,,0.44442523,🟢 低风险
R1894,161,14091.816519085707,200000,1,0,2,1,,,,0.4671589,🟢 低风险
R1895,264,32450.410082232564,200000,1,0,2,1,,,,0.65234166,🟠 中风险
R1896,191,19484.90806246072,200000,1,0,2,1,,,,0.59128654,🟠 中风险
R1897,41,23753.59696144473,200000,1,0,3,0,,,,0.5892577,🟠 中风险
R1898,87,18848.11671223521,500000,1,0,4,0,,,,0.5140753,🟠 中风险
R1899,306,8169.144847502348,500000,1,0,3,1,,,,0.43009362,🟢 低风险
R1900,161,29338.10426074997,500000,3,0,3,1,,,,0.9251121,🔴 高风险
R1901,1,25032.323845324965,100000,0,0,1,1,,,,0.9933582,🔴 高风险
R1902,286,43056.368373671896,100000,0,0,3,1,,,,0.76171905,🟠 中风险
R1903,7,9844.18620349455,50000,0,1,2,1,,,,0.978049,🔴 高风险
R1904,273,28225.729212004808,100000,1,0,1,1,,,,0.60895836,🟠 中风险
R1905,45,6884.560339629988,200000,2,0,1,0,,,,0.38646814,🟢 低风险
R1906,634,21573.46567673077,200000,2,0,3,1,,,,0.69014174,🟠 中风险
R1907,91,29765.06589063165,200000,1,0,3,1,,,,0.46318975,🟢 低风险
R1908,79,1000.0,50000,0,0,2,0,,,,0.52419525,🟠 中风险
R1909,32,17950.67525758392,50000,2,0,2,1,,,,0.83905905,🔴 高风险
R1910,72,14367.902659573796,50000,1,1,3,1,,,,0.8804883,🔴 高风险
R1911,418,12980.427017048782,50000,2,0,2,0,,,,0.42354074,🟢 低风险
R1912,1121,23852.126522593546,500000,1,0,2,0,,,,0.286053,🟢 低风险
R1913,91,31206.85706422595,50000,0,0,3,0,,,,0.39307386,🟢 低风险
R1914,119,18667.212847708444,50000,1,0,2,1,,,,0.5735818,🟠 中风险
R1915,256,22054.8642756002,100000,1,0,1,0,,,,0.46613953,🟢 低风险
R1916,434,21143.08753059248,500000,0,0,1,1,,,,0.44178945,🟢 低风险
R1917,179,20018.03506356414,200000,0,1,2,1,,,,0.9055481,🔴 高风险
R1918,99,9106.573622878936,100000,1,0,1,1,,,,0.668119,🟠 中风险
R1919,106,31084.44601722893,50000,0,0,4,1,,,,0.4665854,🟢 低风险
R1920,237,22951.95368158836,200000,0,0,2,0,,,,0.5895925,🟠 中风险
R1921,0,23948.814900025776,200000,2,0,1,1,,,,0.9891238,🔴 高风险
R1922,193,11934.903709744178,200000,0,0,4,0,,,,0.4046675,🟢 低风险
R1923,87,15407.796020107597,100000,2,0,4,1,,,,0.53300685,🟠 中风险
R1924,316,18238.658022892218,500000,3,0,2,1,,,,0.90195996,🔴 高风险
R1925,19,4658.753065511484,500000,3,0,3,1,,,,0.9908091,🔴 高风险
R1926,177,3119.656748023219,200000,2,0,4,0,,,,0.35399374,🟢 低风险
R1927,131,13992.520693614322,50000,1,0,2,1,,,,0.28375772,🟢 低风险
R1928,205,25225.2076644239,500000,2,0,3,1,,,,0.7646202,🟠 中风险
R1929,13,13468.626100700592,500000,2,0,4,1,,,,0.8420167,🔴 高风险
R1930,173,9811.948024092864,50000,5,0,4,1,,,,0.92395014,🔴 高风险
R1931,164,11853.143467623298,100000,1,0,4,1,,,,0.4524461,🟢 低风险
R1932,164,15446.575768546874,100000,0,0,2,0,,,,0.3796753,🟢 低风险
R1933,185,16461.410371798964,50000,2,0,2,0,,,,0.42922673,🟢 低风险
R1934,225,41655.214522065566,100000,0,1,3,1,,,,0.9606336,🔴 高风险
R1935,326,30546.206284873184,200000,0,0,4,1,,,,0.44152242,🟢 低风险
R1936,62,30247.74112281728,500000,3,0,1,0,,,,0.40542397,🟢 低风险
R1937,348,31685.803642733816,100000,1,1,3,0,,,,0.39532676,🟢 低风险
R1938,137,10011.791306659505,200000,1,0,1,0,,,,0.63543445,🟠 中风险
R1939,16,7776.353850127609,200000,0,0,4,1,,,,0.83058155,🔴 高风险
R1940,12,8931.297084659433,200000,0,0,2,1,,,,0.9709453,🔴 高风险
R1941,81,33345.06133337838,200000,1,0,1,0,,,,0.42437375,🟢 低风险
R1942,307,14528.08211117509,200000,0,0,2,0,,,,0.52727026,🟠 中风险
R1943,245,7486.438177607131,50000,1,0,4,1,,,,0.8467836,🔴 高风险
R1944,310,15690.03799780187,500000,1,0,3,0,,,,0.44627628,🟢 低风险
R1945,145,17613.944682853726,500000,2,0,1,1,,,,0.54743487,🟠 中风险
R1946,116,22684.13273694562,50000,2,0,2,0,,,,0.12902333,🟢 低风险
R1947,31,22509.51020712043,50000,0,1,1,1,,,,0.9391767,🔴 高风险
R1948,79,11718.19436126492,200000,0,0,4,0,,,,0.4339654,🟢 低风险
R1949,113,26856.56392513711,100000,1,0,3,1,,,,0.57046866,🟠 中风险
